time_id,salida_id,tipo_id,almacen_id,vendedor_id,articulo_id,cliente_id,grupo_id,cantidadArticulos,numeroSalidas
20170521,3998,158,7,20,4491,4218,226,1,1
20170224,6617,158,7,20,4490,3934,226,1,1
20120323,2107,158,7,24,4705,4029,226,1,1
20140928,2992,158,7,20,4491,4372,226,1,1
20190127,5279,158,7,20,4490,3934,226,1,1
20170204,6727,158,7,20,4490,4442,226,2,1
20120818,6277,158,7,NULL,4492,NULL,226,3,1
20170614,4731,158,7,20,4705,3999,226,1,1
20190609,4746,158,7,20,4705,3999,226,1,1
20180429,4800,158,7,20,4705,3999,226,1,1
20170930,6679,158,7,20,4491,3914,226,3,1
20180524,6581,158,7,20,4490,4442,226,1,1
20191207,6639,158,7,20,4490,4442,226,2,1
20180914,4138,158,7,20,4490,4442,226,1,1
20190403,5044,158,7,24,4705,4029,226,1,1
20090808,2046,158,7,20,4494,4003,227,9,1
20130616,3257,158,7,20,4494,4003,227,4,1
20100910,4828,158,7,NULL,4494,NULL,227,1,1
20090602,4841,158,7,24,4747,4029,227,1,1
20101208,3519,158,7,20,4494,4003,227,4,1
20180527,2812,158,7,20,4494,4003,227,6,1
20110329,3902,158,7,20,4494,4003,227,1,1
20171118,2716,158,7,20,4494,4003,227,8,1
20101231,2174,158,7,20,4494,4003,227,3,1
20190616,3329,158,7,20,4494,4003,227,4,1
20151002,2262,158,7,20,4494,4003,227,3,1
20180309,2655,158,7,20,4494,4003,227,10,1
20160929,5249,158,7,20,4494,4547,227,2,1
20190502,2594,158,7,20,4494,4003,227,3,1
20090417,4059,158,7,NULL,4719,NULL,229,1,1
20111114,6428,159,7,20,4501,4629,229,1,1
20100109,6625,159,7,20,4499,4629,229,2,1
20091020,6804,159,7,20,4501,4629,229,2,1
20091020,6804,159,7,20,4499,4629,229,2,1
20120606,4110,159,7,24,4500,4029,229,1,1
20101031,5868,159,7,20,4499,4591,229,5,1
20100109,6625,159,7,20,4501,4629,229,2,1
20110924,6938,159,7,NULL,4499,NULL,229,2,1
20121110,3982,159,7,20,4500,4451,229,1,1
20130225,7082,159,7,NULL,4502,NULL,229,1,1
20100226,2680,159,7,20,4499,4205,229,3,1
20160319,2789,159,7,20,4500,4205,229,1,1
20130125,2711,159,7,20,4499,4205,229,1,1
20130527,6735,159,7,20,4499,4442,229,1,1
20100922,4796,159,7,20,4706,3785,229,3,1
20160508,6530,159,7,20,4499,4629,229,2,1
20150221,2721,159,7,20,4499,4205,229,2,1
20130706,4825,159,7,20,4499,4521,229,2,1
20111114,6428,159,7,20,4499,4629,229,2,1
20160910,6460,159,7,20,4501,4629,229,2,1
20151205,2729,159,7,20,4499,4205,229,1,1
20141229,6333,159,7,20,4501,4629,229,1,1
20130804,2467,158,7,20,4710,4205,229,2,1
20170101,6927,159,7,20,4499,4629,229,2,1
20160824,6379,159,7,20,4501,4629,229,1,1
20160508,6530,159,7,20,4501,4629,229,2,1
20140504,2032,159,7,20,4706,4205,229,1,1
20170319,6709,159,7,20,4499,4629,229,2,1
20160910,6460,159,7,20,4499,4629,229,2,1
20170105,7027,159,7,20,4500,4287,229,2,1
20140814,5038,158,7,20,4719,3785,229,1,1
20181024,2320,159,7,20,4706,4205,229,1,1
20141229,6333,159,7,20,4499,4629,229,2,1
20170602,7071,159,7,20,4499,4629,229,2,1
20150131,2831,158,7,20,4710,3785,229,1,1
20190909,6987,159,7,20,4499,4629,229,3,1
20160824,6379,159,7,20,4499,4629,229,2,1
20170602,7071,159,7,20,4501,4629,229,1,1
20161123,2476,158,7,20,4710,3785,229,4,1
20180110,2084,158,7,20,4710,3785,229,1,1
20170101,6927,159,7,20,4501,4629,229,1,1
20191208,3564,159,7,23,4499,4422,229,9,1
20191225,3055,159,7,NULL,4706,NULL,229,1,1
20121230,5965,159,7,24,4503,4029,230,1,1
20180522,4217,159,7,20,4503,4471,230,1,1
20160501,1281,159,7,20,4503,3938,230,1,1
20100808,4178,159,7,20,4503,3768,230,1,1
20160606,6150,159,7,20,4503,4442,230,1,1
20100910,4828,159,7,NULL,4503,NULL,230,2,1
20090106,1730,160,7,24,4507,4029,231,1,1
20090105,4394,160,7,24,4511,4029,231,5,1
20090213,3312,160,7,20,4506,3999,231,1,1
20090111,1852,160,7,20,4511,4003,231,1,1
20090305,659,160,7,20,4512,3788,231,1,1
20090106,1730,160,7,24,4506,4029,231,1,1
20090216,1799,160,7,20,4506,4205,231,1,1
20090123,1484,160,7,20,4511,4105,231,4,1
20090323,2689,161,7,20,4513,4003,231,2,1
20090113,672,160,7,24,4506,4029,231,1,1
20090323,925,160,7,20,4506,4166,231,2,1
20090218,2483,160,7,20,4512,3999,231,1,1
20090525,1190,160,7,20,4505,3780,231,2,1
20090118,4373,160,7,20,4505,3782,231,1,1
20090407,2520,160,7,24,4506,4029,231,1,1
20090413,683,160,7,24,4507,4029,231,1,1
20090608,6223,160,7,20,4505,3741,231,1,1
20090503,6802,160,7,20,4505,4671,231,1,1
20090518,6760,160,7,20,4505,4202,231,1,1
20090512,6954,160,7,20,4505,4671,231,1,1
20090615,6803,160,7,20,4506,3999,231,1,1
20090511,2565,160,7,20,4512,3999,231,1,1
20090606,2547,160,7,20,4506,3881,231,2,1
20090624,3033,160,7,20,4507,4324,231,1,1
20090621,5909,160,7,20,4507,3999,231,1,1
20090721,2479,160,7,20,4505,3952,231,3,1
20090613,1951,160,7,20,4506,4205,231,1,1
20090625,4883,160,7,20,4511,4284,231,2,1
20090717,1313,160,7,20,4506,4202,231,1,1
20090727,2018,160,7,20,4505,3999,231,2,1
20090614,1159,160,7,20,4511,4124,231,3,1
20090705,5101,160,7,20,4505,4442,231,1,1
20090808,2046,160,7,20,4505,4003,231,10,1
20090801,2471,160,7,20,4506,4205,231,1,1
20090621,3541,161,7,20,4516,4417,231,2,1
20090801,2471,161,7,20,4513,4205,231,1,1
20090818,3378,160,7,20,4506,3999,231,1,1
20090825,1514,163,7,24,4536,4029,231,1,1
20090625,6102,160,7,20,4507,3978,231,1,1
20090825,1514,161,7,24,4516,4029,231,3,1
20090921,1303,160,7,20,4511,4163,231,1,1
20090910,2388,160,7,20,4509,4221,231,1,1
20090704,3113,161,7,20,4516,3788,231,1,1
20091022,2109,161,7,20,4513,3785,231,1,1
20091013,1248,160,7,20,4505,3952,231,5,1
20090919,2288,160,7,20,4506,3816,231,2,1
20090705,4330,160,7,20,4511,3788,231,3,1
20091112,6923,160,7,20,4511,4683,231,1,1
20091016,2339,160,7,20,4505,4003,231,1,1
20091003,1881,160,7,20,4505,4258,231,1,1
20090707,2281,160,7,24,4506,4029,231,1,1
20091114,5631,160,7,20,4507,4333,231,2,1
20091112,6193,160,7,20,4506,3999,231,1,1
20091012,3482,161,7,24,4513,4029,231,3,1
20090911,1826,160,7,20,4511,4003,231,2,1
20091120,3502,160,7,24,4507,4029,231,2,1
20091118,456,160,7,20,4511,3878,231,2,1
20091125,6144,160,7,20,4505,3999,231,1,1
20090911,1872,160,7,20,4506,4257,231,1,1
20100226,2680,160,7,20,4508,4205,231,1,1
20091118,2148,160,7,20,4507,4221,231,1,1
20091227,752,160,7,20,4507,3886,231,1,1
20091004,914,160,7,20,4511,3999,231,3,1
20100308,4420,160,7,20,4511,4442,231,1,1
20091121,6107,160,7,20,4506,4605,231,1,1
20100109,667,160,7,20,4507,3830,231,1,1
20091012,6224,160,7,20,4512,4451,231,1,1
20100320,5447,160,7,24,4511,4029,231,2,1
20091126,5660,160,7,24,4507,4029,231,2,1
20100115,570,160,7,20,4511,3999,231,8,1
20100206,2211,160,7,20,4507,4224,231,1,1
20100509,807,160,7,20,4505,3999,231,2,1
20100126,2228,160,7,20,4505,4003,231,10,1
20100205,6070,160,7,20,4505,4139,231,2,1
20100402,5863,161,7,20,4513,4582,231,2,1
20100622,1079,160,7,20,4506,3994,231,2,1
20100215,3659,160,7,22,4505,4037,231,1,1
20100224,3477,160,7,20,4506,3999,231,1,1
20100424,3971,160,7,20,4512,4003,231,1,1
20100726,1174,160,7,20,4505,3885,231,1,1
20100422,1678,160,7,20,4511,4003,231,2,1
20100304,1091,160,7,20,4511,3788,231,5,1
20100501,1249,160,7,20,4506,3816,231,1,1
20101002,7096,160,7,20,4512,4084,231,1,1
20100501,1759,160,7,20,4506,3999,231,1,1
20100320,5447,160,7,24,4506,4029,231,1,1
20100510,4366,160,7,24,4506,4029,231,1,1
20101111,478,160,7,NULL,4509,NULL,231,2,1
20100616,1243,160,7,20,4511,3788,231,5,1
20100406,6158,160,7,20,4506,4287,231,1,1
20100707,1704,160,7,20,4507,3983,231,1,1
20101111,1273,161,7,21,4516,4067,231,1,1
20100630,1011,160,7,20,4511,4163,231,1,1
20100419,7019,160,7,20,4506,3999,231,1,1
20100808,4745,160,7,20,4507,4514,231,1,1
20101113,1128,160,7,20,4511,4124,231,1,1
20100717,1005,160,7,20,4511,4163,231,1,1
20100513,6020,160,7,20,4505,3999,231,1,1
20100824,3847,161,7,24,4516,4029,231,4,1
20101115,858,161,7,20,4519,3933,231,1,1
20100727,5268,160,7,20,4505,3990,231,1,1
20100513,6020,160,7,20,4511,3999,231,1,1
20100903,2641,160,7,20,4505,3952,231,4,1
20110101,4775,160,7,20,4505,4517,231,2,1
20100910,4828,160,7,NULL,4505,NULL,231,39,1
20100607,2870,160,7,20,4505,3785,231,1,1
20100915,3652,160,7,24,4511,4029,231,2,1
20110227,5388,161,7,20,4513,4442,231,5,1
20100922,4796,161,7,20,4513,3785,231,3,1
20100625,4789,160,7,24,4512,4029,231,1,1
20101005,1125,160,7,20,4505,3999,231,1,1
20110306,2898,160,7,20,4512,4143,231,1,1
20100930,6413,160,7,24,4506,4029,231,1,1
20100717,5351,161,7,20,4516,4442,231,4,1
20101208,3519,160,7,20,4505,4003,231,2,1
20110430,1043,160,7,20,4511,4142,231,1,1
20101007,1636,160,7,24,4505,4029,231,1,1
20100916,3919,161,7,20,4513,4335,231,1,1
20101225,1552,160,7,20,4506,4217,231,3,1
20110506,6207,160,7,20,4512,4451,231,1,1
20101023,2195,160,7,20,4505,4297,231,2,1
20100916,3919,163,7,20,4535,4335,231,1,1
20101227,2438,160,7,24,4507,4029,231,2,1
20110613,1151,160,7,24,4506,4029,231,1,1
20101130,3851,160,7,20,4507,4352,231,1,1
20101010,1504,160,7,24,4507,4029,231,2,1
20110125,1202,160,7,20,4511,4186,231,1,1
20110701,5634,160,7,20,4507,3999,231,1,1
20101215,2558,160,7,20,4506,4320,231,2,1
20101015,5926,160,7,20,4505,4413,231,1,1
20110129,3209,160,7,20,4505,3782,231,1,1
20110821,3767,160,7,20,4506,3815,231,1,1
20110102,1320,160,7,24,4507,4029,231,2,1
20101116,1981,161,7,NULL,4516,NULL,231,1,1
20110209,5497,160,7,23,4511,4564,231,1,1
20110906,3569,160,7,20,4507,3999,231,1,1
20110103,2104,160,7,20,4506,3999,231,2,1
20101224,5320,161,7,20,4516,4442,231,5,1
20110216,3882,161,7,20,4513,4060,231,1,1
20110929,6184,160,7,20,4507,4605,231,1,1
20110107,536,160,7,20,4511,4124,231,3,1
20110201,4272,160,7,24,4511,4029,231,1,1
20110302,2170,160,7,20,4506,4295,231,1,1
20111001,927,160,7,NULL,4506,NULL,231,1,1
20110112,3255,160,7,20,4506,3994,231,2,1
20110223,3780,160,7,20,4506,3999,231,1,1
20110305,2316,160,7,20,4505,3816,231,1,1
20111003,4499,160,7,20,4508,4333,231,1,1
20110114,2419,160,7,20,4506,4205,231,1,1
20110302,2170,160,7,20,4507,4295,231,1,1
20110311,4006,160,7,20,4506,3999,231,1,1
20111024,2926,160,8,NULL,4511,NULL,231,10,1
20110430,5244,160,7,20,4507,4544,231,1,1
20110327,6892,160,7,20,4509,4612,231,1,1
20110312,708,160,7,24,4506,4029,231,1,1
20111204,2958,160,7,20,4505,3780,231,1,1
20110511,2173,160,7,20,4511,3999,231,2,1
20110614,731,160,7,20,4511,3999,231,3,1
20110722,1610,160,7,20,4506,4205,231,2,1
20111217,2424,160,7,20,4505,4003,231,1,1
20110522,2270,160,7,21,4507,4225,231,1,1
20110623,665,160,7,20,4511,3874,231,6,1
20110724,4522,160,7,20,4509,4442,231,2,1
20120103,4258,160,7,24,4506,4029,231,1,1
20110802,1339,160,7,20,4512,4003,231,1,1
20110702,3996,160,7,20,4505,4119,231,1,1
20110807,4335,160,7,20,4507,4333,231,2,1
20120225,3613,161,7,20,4516,4417,231,2,1
20110809,539,160,7,20,4505,3816,231,1,1
20110826,1653,160,7,20,4506,3999,231,2,1
20110809,5347,160,7,20,4512,4442,231,2,1
20120228,6458,160,7,20,4507,4222,231,1,1
20111018,3310,160,7,20,4505,3952,231,3,1
20111008,5566,160,7,20,4511,3999,231,2,1
20110826,1653,160,7,20,4507,3999,231,2,1
20120315,5905,160,7,20,4511,3999,231,1,1
20111022,5022,161,7,20,4513,3785,231,1,1
20111018,1920,161,7,24,4516,4029,231,2,1
20111013,4647,160,7,20,4506,3999,231,1,1
20120606,2669,160,7,20,4506,3999,231,1,1
20111112,2916,160,7,20,4507,4003,231,2,1
20111018,5069,161,7,24,4513,4029,231,2,1
20111018,1765,160,7,20,4507,4180,231,1,1
20120622,4817,160,7,20,4511,3881,231,1,1
20111201,1834,160,7,20,4511,3881,231,1,1
20120205,6968,160,7,20,4506,4657,231,1,1
20111018,1920,160,7,24,4506,4029,231,1,1
20120712,653,160,7,20,4505,4003,231,2,1
20111230,4639,160,7,20,4505,4274,231,1,1
20120308,6828,160,7,24,4507,4029,231,2,1
20111128,611,160,7,20,4511,3938,231,2,1
20120712,653,160,7,20,4511,4003,231,7,1
20120114,3025,160,7,20,4506,4376,231,1,1
20120527,3788,160,7,20,4511,3881,231,1,1
20111128,611,160,7,20,4512,3938,231,6,1
20121006,3774,160,7,20,4512,4003,231,2,1
20120116,1997,160,7,20,4507,4119,231,1,1
20120619,4038,161,7,20,4516,4335,231,1,1
20111220,6841,160,7,20,4506,4679,231,2,1
20121123,3862,161,7,20,4513,4060,231,2,1
20120121,4043,160,7,20,4506,4180,231,1,1
20120821,5784,160,7,20,4512,4502,231,1,1
20120105,2185,160,7,20,4506,3809,231,1,1
20121212,1545,160,7,NULL,4511,NULL,231,2,1
20120207,820,160,7,24,4507,4029,231,1,1
20120906,2741,161,7,20,4513,4003,231,2,1
20120201,5405,160,7,20,4506,3999,231,1,1
20121214,5616,160,7,20,4505,4139,231,1,1
20120225,2742,160,7,22,4505,4037,231,1,1
20120908,1431,160,7,24,4507,4029,231,2,1
20120218,2965,160,7,20,4506,4003,231,1,1
20130125,2711,161,7,20,4513,4205,231,1,1
20120316,1519,160,7,20,4506,4220,231,1,1
20121020,3933,161,7,20,4516,4447,231,1,1
20120316,636,160,7,20,4511,3999,231,7,1
20130208,1120,161,7,20,4516,3966,231,3,1
20120401,4953,160,7,20,4505,4442,231,1,1
20121116,1898,160,7,20,4511,4003,231,1,1
20120622,4817,161,7,20,4516,3881,231,1,1
20130413,1896,160,7,24,4507,4029,231,1,1
20120406,5506,160,7,20,4511,3999,231,3,1
20121207,7055,160,7,20,4506,4146,231,1,1
20120627,4321,160,7,20,4512,4003,231,1,1
20130416,3846,160,7,20,4505,3952,231,2,1
20120422,2152,160,7,20,4506,3999,231,1,1
20121217,6998,160,7,20,4505,4413,231,1,1
20121010,4540,160,7,20,4511,4442,231,1,1
20130420,876,160,7,24,4511,4029,231,1,1
20120503,2100,160,7,20,4512,4285,231,1,1
20121228,1998,160,7,20,4511,4205,231,1,1
20121018,1161,160,7,20,4505,3805,231,4,1
20130423,638,160,7,20,4505,3788,231,1,1
20120622,4817,160,7,20,4510,3881,231,1,1
20130102,909,160,7,20,4506,4059,231,3,1
20121203,4116,160,7,20,4507,3881,231,1,1
20130513,5219,160,7,20,4506,3855,231,1,1
20120627,2660,160,7,20,4506,3999,231,1,1
20130123,5673,161,7,20,4516,4411,231,1,1
20121205,2533,160,7,20,4505,3780,231,2,1
20130718,1836,160,7,24,4507,4029,231,2,1
20120706,5941,161,7,20,4513,4442,231,2,1
20130203,5907,161,7,20,4513,4442,231,4,1
20130225,7082,160,7,NULL,4507,NULL,231,1,1
20130803,1000,160,7,20,4505,3999,231,1,1
20120827,2093,161,7,24,4513,4029,231,1,1
20130224,2777,160,7,20,4506,3785,231,1,1
20130526,1295,160,7,20,4511,3788,231,10,1
20130913,2244,161,7,20,4513,3785,231,1,1
20121101,3224,160,7,20,4506,4178,231,1,1
20130225,7082,160,7,NULL,4512,NULL,231,1,1
20130614,6733,160,7,20,4505,4671,231,1,1
20130919,588,160,7,20,4511,4124,231,3,1
20121108,3300,160,7,20,4506,4003,231,1,1
20130228,5935,160,7,20,4505,4442,231,2,1
20130722,4831,160,7,20,4506,4522,231,1,1
20130928,3467,161,7,20,4516,4003,231,1,1
20121126,4047,161,7,20,4516,4335,231,1,1
20130302,1138,160,7,20,4511,3788,231,9,1
20130818,5363,160,7,24,4505,4029,231,1,1
20131023,6473,160,7,20,4506,3769,231,1,1
20130125,6173,160,7,20,4507,3957,231,2,1
20130422,6238,160,7,24,4507,4029,231,1,1
20131006,5977,160,7,20,4506,4503,231,1,1
20131106,2043,160,7,20,4505,4003,231,10,1
20130206,1178,160,7,20,4511,3788,231,2,1
20130430,3514,160,7,20,4505,3769,231,1,1
20131024,2019,161,7,20,4513,4205,231,1,1
20131114,4890,160,7,20,4507,4217,231,1,1
20130217,4675,160,7,20,4506,4128,231,1,1
20130516,6614,160,7,24,4506,4029,231,1,1
20131112,7023,160,7,20,4511,4442,231,1,1
20131127,5343,160,7,24,4511,4029,231,2,1
20130311,6944,160,7,24,4511,4029,231,1,1
20130603,3722,160,7,20,4506,4370,231,1,1
20131117,4546,160,7,20,4512,4442,231,1,1
20131226,2157,160,7,24,4507,4029,231,2,1
20130420,876,160,7,24,4507,4029,231,1,1
20130609,3354,160,7,24,4511,4029,231,2,1
20131122,1064,160,7,20,4512,4003,231,1,1
20140104,2868,160,7,20,4512,4143,231,2,1
20130501,5665,160,7,20,4505,4413,231,1,1
20130616,3257,160,7,20,4505,4003,231,1,1
20131203,4010,161,7,20,4516,4335,231,2,1
20140111,534,160,7,20,4506,3874,231,1,1
20130503,5487,160,7,20,4507,4560,231,1,1
20130625,6187,160,7,20,4506,4413,231,1,1
20131204,3970,160,7,24,4506,4029,231,1,1
20140304,4211,160,7,20,4511,3881,231,1,1
20130527,6735,160,7,20,4511,4442,231,1,1
20130628,2839,160,7,20,4505,4361,231,3,1
20131220,6860,160,7,20,4505,4413,231,1,1
20140307,1001,160,7,20,4512,3788,231,2,1
20130609,1511,160,7,24,4505,4029,231,1,1
20130825,5232,160,7,20,4506,3999,231,1,1
20140107,5794,160,7,20,4505,4139,231,1,1
20140405,1571,160,7,20,4511,4003,231,1,1
20130731,3064,160,7,24,4507,4029,231,2,1
20130830,4188,160,7,20,4507,3999,231,1,1
20140109,4235,160,7,20,4507,3999,231,1,1
20140502,5910,160,7,20,4506,3782,231,1,1
20130907,1768,160,7,20,4512,4003,231,2,1
20130831,562,161,7,20,4516,3788,231,4,1
20140116,1886,160,7,24,4507,4029,231,2,1
20140506,5389,163,7,20,4535,4411,231,1,1
20130907,2238,160,7,20,4505,4205,231,1,1
20130921,3906,160,7,20,4511,3881,231,2,1
20140126,5902,160,7,24,4506,4029,231,1,1
20140517,4629,160,7,20,4506,3999,231,1,1
20131022,561,160,7,24,4506,4029,231,1,1
20131005,6287,160,7,20,4505,4638,231,1,1
20140202,6740,160,7,20,4505,4568,231,1,1
20140603,5936,161,7,20,4513,4442,231,6,1
20131223,1684,160,7,20,4512,4003,231,1,1
20131011,3376,160,7,20,4505,3780,231,1,1
20140322,595,160,7,20,4511,3999,231,6,1
20140630,1967,160,7,20,4505,3952,231,3,1
20140106,1812,160,7,24,4507,4029,231,2,1
20131021,7101,160,7,20,4506,3990,231,2,1
20140502,5910,160,7,20,4505,3782,231,1,1
20140719,1415,160,7,20,4511,4163,231,1,1
20140131,774,160,7,20,4511,4142,231,2,1
20131024,2019,160,7,20,4506,4205,231,1,1
20140504,2032,161,7,20,4513,4205,231,3,1
20140805,1868,160,7,20,4505,4220,231,1,1
20140224,6286,160,7,20,4507,4371,231,1,1
20131024,2019,161,7,20,4516,4205,231,1,1
20140513,1984,160,7,24,4506,4029,231,1,1
20140809,1790,160,7,20,4512,4003,231,1,1
20140316,3491,160,7,20,4507,3999,231,2,1
20131106,2718,160,7,20,4512,4003,231,1,1
20140601,4157,160,7,21,4507,4468,231,1,1
20140824,3987,160,7,24,4507,4029,231,1,1
20140328,3411,160,7,20,4505,4003,231,1,1
20131114,5373,161,7,20,4516,4411,231,1,1
20140627,2820,160,7,20,4511,3788,231,2,1
20140828,863,160,7,20,4511,3788,231,2,1
20140425,2912,160,7,20,4512,4143,231,1,1
20131125,4105,160,7,20,4507,4413,231,1,1
20140730,5380,160,7,20,4505,3990,231,1,1
20140916,1360,161,7,20,4513,3952,231,1,1
20140428,1054,160,7,20,4511,3999,231,3,1
20131206,6609,160,7,20,4505,4139,231,2,1
20140929,1798,160,7,20,4505,4251,231,2,1
20141009,2720,160,7,24,4507,4029,231,2,1
20140525,1461,160,7,20,4506,4217,231,2,1
20140104,6637,160,7,20,4506,3999,231,1,1
20141023,1169,160,7,NULL,4512,NULL,231,1,1
20141015,4888,160,7,20,4512,4284,231,2,1
20140526,5428,160,7,20,4507,4562,231,1,1
20140111,534,160,7,20,4511,3874,231,3,1
20141026,4156,160,7,21,4507,4468,231,1,1
20141025,4259,160,7,20,4507,4413,231,2,1
20140625,479,160,7,20,4511,3878,231,2,1
20140111,2209,160,7,20,4505,3999,231,2,1
20141126,5712,160,7,20,4506,4287,231,1,1
20141105,6480,160,7,20,4506,3999,231,1,1
20140626,5897,160,7,24,4507,4029,231,1,1
20140219,6035,160,7,24,4511,4029,231,1,1
20141214,4065,161,7,20,4516,4335,231,1,1
20141225,1270,160,7,20,4511,3788,231,7,1
20140817,1393,160,7,20,4511,4205,231,1,1
20140301,4784,161,7,20,4516,4442,231,5,1
20150222,1179,160,7,20,4506,4187,231,1,1
20150125,1654,160,7,20,4506,4205,231,2,1
20140828,863,160,7,20,4506,3788,231,1,1
20140407,1090,160,7,20,4505,3952,231,5,1
20150323,1376,160,7,20,4511,3788,231,2,1
20150203,3912,160,7,20,4505,3782,231,1,1
20140916,1360,160,7,20,4505,3952,231,4,1
20140425,713,160,7,20,4511,4003,231,6,1
20150405,655,160,7,20,4511,4124,231,3,1
20150219,720,160,7,20,4511,4003,231,2,1
20141001,1257,160,7,20,4511,3788,231,5,1
20140523,6401,160,7,20,4506,4636,231,1,1
20150405,1495,160,7,20,4505,3780,231,1,1
20150324,3770,160,7,24,4507,4029,231,1,1
20141009,5185,163,7,20,4535,4441,231,3,1
20140726,4431,160,7,20,4506,4489,231,1,1
20150416,4615,160,7,20,4511,4502,231,3,1
20150603,1525,161,7,20,4516,4222,231,1,1
20141014,2115,160,7,20,4511,3999,231,1,1
20140817,1393,160,7,20,4506,4205,231,1,1
20150515,1150,160,7,20,4511,3788,231,5,1
20150608,1407,160,7,20,4507,4178,231,1,1
20141128,4584,160,7,20,4511,3881,231,2,1
20140818,1051,160,7,20,4507,3999,231,1,1
20150625,2129,161,7,20,4516,4289,231,2,1
20150609,949,160,7,20,4505,3999,231,1,1
20150105,1031,160,7,20,4511,4142,231,1,1
20140826,5567,160,7,24,4507,4029,231,1,1
20150705,6932,160,7,24,4511,4029,231,2,1
20150609,2945,160,7,20,4511,4368,231,2,1
20150116,2631,161,7,20,4513,4003,231,2,1
20141027,3821,161,7,20,4516,3768,231,1,1
20150908,5807,161,7,20,4516,4411,231,1,1
20150609,5372,160,7,20,4506,3741,231,1,1
20150203,1681,160,7,20,4506,4220,231,1,1
20141128,5696,160,7,20,4506,3994,231,2,1
20150917,5084,160,7,24,4507,4029,231,1,1
20150614,1507,160,7,20,4511,3881,231,7,1
20150311,6003,161,7,20,4513,4442,231,1,1
20141222,6820,160,7,20,4506,4413,231,1,1
20151009,1370,160,7,20,4511,4163,231,1,1
20150709,5208,161,7,20,4516,4442,231,7,1
20150316,3956,160,7,20,4505,3994,231,1,1
20150211,5197,160,7,24,4505,4029,231,1,1
20151113,1080,160,7,20,4511,3788,231,1,1
20150829,1546,160,7,20,4511,3788,231,2,1
20150625,2129,160,7,20,4506,4289,231,1,1
20150214,2130,160,7,24,4507,4029,231,1,1
20151117,1006,160,7,20,4511,3788,231,2,1
20150831,6506,160,7,20,4506,4657,231,1,1
20150830,5348,160,7,20,4507,3774,231,2,1
20150323,3746,161,7,24,4516,4029,231,4,1
20151226,5751,160,7,20,4505,4413,231,1,1
20150923,2207,160,7,20,4511,4290,231,4,1
20150918,3787,160,7,20,4506,3999,231,1,1
20150324,4867,160,7,20,4505,4517,231,3,1
20160216,6718,160,7,20,4506,4671,231,1,1
20151002,2262,160,7,20,4505,4003,231,1,1
20151004,1553,160,7,20,4511,4163,231,1,1
20150410,531,160,7,20,4512,3999,231,1,1
20160506,3218,160,7,20,4506,4395,231,1,1
20151223,1860,160,7,20,4512,3835,231,1,1
20151004,6905,160,7,20,4505,4671,231,1,1
20150427,4832,160,7,20,4506,3999,231,1,1
20160528,1618,160,7,20,4506,3788,231,1,1
20160123,1528,160,7,24,4511,4029,231,1,1
20151006,4530,160,7,20,4507,3999,231,1,1
20150429,3251,160,7,24,4511,4029,231,1,1
20160719,1362,160,7,20,4507,3986,231,1,1
20160216,597,160,7,20,4505,3999,231,2,1
20151017,1697,160,7,20,4505,4205,231,1,1
20150523,3745,161,7,20,4513,4003,231,2,1
20160807,993,160,7,20,4505,4119,231,1,1
20160319,2789,160,7,20,4507,4205,231,1,1
20151119,1316,160,7,22,4505,4037,231,3,1
20150729,2131,160,7,20,4511,4290,231,10,1
20160827,1111,160,7,20,4511,3788,231,5,1
20160328,4970,160,7,24,4512,4029,231,2,1
20151127,2373,160,7,24,4506,4029,231,1,1
20151013,4860,160,7,24,4506,4029,231,1,1
20160911,651,160,7,20,4512,3938,231,1,1
20160420,1833,160,7,20,4511,3835,231,2,1
20151213,2540,161,7,20,4513,4336,231,1,1
20151021,5338,160,7,20,4505,3999,231,1,1
20160930,2771,161,7,20,4513,3785,231,1,1
20160513,1077,160,7,20,4505,3999,231,1,1
20151215,5598,160,7,24,4506,4029,231,1,1
20151025,2354,160,7,20,4506,3999,231,1,1
20161125,3797,161,7,20,4516,4385,231,1,1
20160624,1216,160,7,20,4511,3788,231,5,1
20151226,5091,160,7,20,4506,3999,231,2,1
20151102,3174,160,7,22,4505,4037,231,4,1
20161201,5826,161,7,20,4513,4442,231,4,1
20160706,2241,160,7,24,4507,4029,231,1,1
20151230,1569,160,7,20,4506,4205,231,1,1
20151220,3275,160,7,20,4512,4003,231,1,1
20170113,4342,160,7,20,4505,4479,231,2,1
20160727,1260,160,7,20,4506,3774,231,1,1
20160112,6064,160,7,20,4511,4092,231,1,1
20160208,5743,161,7,20,4516,4411,231,1,1
20170215,2188,160,7,24,4506,4029,231,1,1
20160801,5329,160,7,20,4505,4555,231,1,1
20160123,1528,160,7,24,4506,4029,231,1,1
20160314,3841,161,7,24,4516,4029,231,1,1
20170429,2434,160,7,20,4512,3999,231,1,1
20160915,3935,161,7,20,4516,4447,231,1,1
20160201,4328,160,7,20,4507,4480,231,1,1
20160321,6675,160,7,20,4506,4413,231,1,1
20170517,5123,160,7,20,4511,3881,231,1,1
20161102,4085,160,7,20,4507,4457,231,1,1
20160227,4419,160,7,20,4511,3999,231,3,1
20160415,1049,160,7,20,4505,3999,231,1,1
20170602,5766,163,7,20,4536,4411,231,2,1
20161106,6122,160,7,20,4506,3999,231,1,1
20160329,654,160,7,NULL,4512,NULL,231,1,1
20160420,1833,160,7,20,4512,3835,231,2,1
