CustomerID,Movie
889390,Cast Away
889731,JFK
889681,Seven Days In May
889674,Chicken Run
889575,Fargo
889701,Clockers
889441,Grease
889749,Raiders of the Lost Ark
889614,English Patient
889589,"Contender, The"
889731,Run Lola Run (Lola Rennt)
889895,Raging Bull
889681,JFK
889721,Swordfish
889589,"Godfather, Part II, The"
889987,Big Momma's House
889872,Forrest Gump
889878,E.T. the Extra-Terrestrial
889869,American Graffiti
889969,"Lord of the Rings: The Fellowship of the Ring, The"
889721,Payback
889911,"Matrix, The"
889731,Enemy of the State
889643,"Big Lebowski, The"
889816,Star Wars
889788,Midnight Run
889731,"O Brother, Where Art Thou?"
889932,About A Boy
889842,"Rock, The"
889777,Get Shorty
889745,A.I.: Artificial Intelligence
889509,Independence Day
889793,Fantasia 2000
889834,"Dude, Where's My Car"
889739,Avalon
889740,Crush
889671,My Cousin Vinny
889740,"Back to the Future, Part III"
889721,"Mexican, The"
889839,Dumb & Dumber
889701,Eraserhead
889721,Half Baked
889589,Devil in a Blue Dress
889701,Altered States
889671,Raising Arizona
889779,Fight Club
889592,Star Wars Episode I: The Phantom Menace
889690,While You Were Sleeping
889721,Seven
889843,Pretty Woman
889701,Delicatessen
889504,"Legend of Bagger Vance, The"
889793,Fight Club
889709,When Harry Met Sally
889664,"Rules of Attraction, The"
889770,"Game, The"
889693,"Maltese Falcon, The"
889686,"Lord of the Rings: The Fellowship of the Ring, The"
889690,Steel Magnolias
889642,Patch Adams
889701,Diva
889504,Life of Brian
889690,Ghost
889589,American Graffiti
889872,English Patient
889597,When a Man Loves a Woman
889643,Wag the Dog
889670,Little Women
889570,Beauty and the Beast
889614,"Crouching Tiger, Hidden Dragon"
889456,Babette's Feat
889711,Best in Show
889394,Strictly Ballroom
889643,Star Wars
889657,"Lord of the Rings: The Fellowship of the Ring, The"
889589,Fallen
889332,My Cousin Vinny
889306,Titanic
889589,Animal House
889575,Beetlejuice
889563,Jurassic Park
889620,"Lord of the Rings: The Fellowship of the Ring, The"
889426,Apollo 13
889589,Body Heat
889872,Gladiator
889742,Toy Story 2
889895,Back to the Future
889670,"Lord of the Rings: The Fellowship of the Ring, The"
889892,Indiana Jones and the Raiders of the Lost Ark
889831,Willy Wonka and the Chocolate Factory
890093,Star Wars
889842,Live and Let Die
889740,Big Trouble in Little China
889895,Seven Brides for Seven Brothers
889740,Terminator 2: Judgement Day
889739,Striptease
889731,Bill & Ted's Excellent Adventure
889701,Bad Lieutenant
889679,Star Wars Episode I: The Phantom Menace
889834,12 Monkeys
889952,Coming to America
889895,Jaws
889869,"Shawshank Redemption, The"
889893,"Lord of the Rings: The Fellowship of the Ring, The"
889895,Willy Wonka and the Chocolate Factory
889642,Philadelphia
889611,Apocalypse Now
889791,Silence of the labms
889643,Zoolander
889797,"Right Stuff, The"
889556,Animal House
889701,Beyond Rangoon
889731,Con Air
889843,Austin Powers: International Man of Mystery
889721,Gladiator
889742,Stand By Me
889555,"Matrix, The"
889620,Star Wars
889779,"Iron Giant, The"
889711,Jaws
889839,Star Wars Episode VI: Return of the Jedi
889657,"Red Violin, The"
889674,"Clockwork Orange, A"
889667,Gladiator
889791,Armageddon
889555,In the Name of the Father
889715,Ace Ventura: When Nature Calls
889701,Contact
889701,Easy Rider
889517,"Lock, Stock & Two Smoking Barrels"
889611,Blade
889821,Speed
889690,What Lies Beneath
889643,Key Largo
889701,City of Angels
889701,A Room With A View
889671,A Christmas Story
889749,Singin' In The Rain
889818,Star Wars Episode V: Empire Strikes Back
889848,Pride and Prejudice
889740,Psycho
889693,Nashville
889664,"Sixth Sense, The"
889570,Terminator 2: Judgement Day
889637,Ran
889693,Lawrence of Arabia
889681,Affair to Remember
889713,Rush Hour
889611,Dead Poets Society
889701,Bullets Over Broadway
889702,Autumn in New York
889715,Apollo 13
889777,Austin Powers In Goldmember
889938,Zorba the Greek
890083,Broken Arrow
889715,"Clockwork Orange, A"
889872,"Good, the Bad, and the Ugly, the"
889821,"Matrix, The"
889872,"Emperor's New Groove, The"
889661,"Naked Gun, The"
889918,Antz
889721,Albino Alligator
889882,Gone with the Wind
889839,Terminator 2: Judgement Day
889517,L.A. Confidential
889637,Yojimbo
889882,Murphy's Romance
889721,Signs
889721,Silence of the labms
889831,Spirited Away
889701,Barcelona
889832,Punch-Drunk Love
889611,Lethal Weapon
889679,"Matrix, The"
889731,Patriot Games
889742,Delicatessen
889742,Awakenings
889555,My Own Private Idaho
889731,"Terminator, The"
889740,Indiana Jones and the Last Crusade
889779,Life is Beautiful
889643,"Lord of the Rings: The Fellowship of the Ring, The"
889611,City Slickers
889739,Space Cowboys
889643,"Pink Panther, The"
889742,Batman
889843,Notting Hill
889578,Star Wars
889715,Black Beauty
889740,GoldenEye
889793,Star Wars
889895,Goodfellas
889742,Notorious
889701,"Empire Strikes Back, The"
889768,"Sixth Sense, The"
889642,"Lord of the Rings: The Fellowship of the Ring, The"
889611,Indian in the Cupboard
889740,Spider-Man
889670,Look Who's Coming to Dinner
889711,Waiting for Guffman
889892,A Christmas Story
889701,Annie Hall
889762,E.T. the Extra-Terrestrial
889739,"Young Poisoner's Handbook, The"
889740,"Exorcist, The"
889686,"Wizard of Oz, The"
889715,American Beauty
889731,Halloween 2
889731,Windtalkers
889715,Blazing Saddles
889701,Blade
889801,"Family Man, The"
889566,Shallow Grave
889721,Trainspotting
889611,Fast Times at Ridgemont High
889555,Amelie
889575,Being John Malkovich
889705,Babe
889637,"Wizard of Oz, The"
889555,"The Good, The Bad, and the Ugly"
889721,"Matrix, The"
889775,"Godfather, Part II, The"
889944,"Fugitive, The"
889895,Real Genius
889762,Vertigo
889586,"Wizard of Oz, The"
889895,JFK
889630,All About Eve
889512,Men in Black
889429,"City of Lost Children, The"
889749,Sense and Sensibility
889715,Butch Cassidy and the Sundance Kid
889686,101 Dalmatians
889731,"Shawshank Redemption, The"
889512,Miracle on 34th Street
889611,Big Chill
889674,Crossroads
889731,Close Encounters Of The Third Kind
889693,"O Brother, Where Art Thou?"
889633,Bad Boys
889597,"Wizard of Oz, The"
889713,Seven
889637,Lawrence of Arabia
889776,"Lord of the Rings: The Fellowship of the Ring, The"
889717,"Lord of the Rings: The Fellowship of the Ring, The"
889633,Top Gun
889731,Independence Day
889740,The Three Amigos
889701,"City of Lost Children, The"
889709,12 Monkeys
889731,Wargames
889512,Men In Black II
889643,"Fisher King, The"
889715,Ace Ventura Pet Detective
889773,Gone with the Wind
889671,"Rocky Horror Picture Show, The"
889742,North By Northwest
889969,A.I.: Artificial Intelligence
889701,"Cell, The"
889693,Waiting for Guffman
889643,Awakenings
889880,Life of Brian
889674,Easy Rider
889742,Life is Beautiful
889431,1900
889504,Highlander: Endgame
889831,After Life
889693,Chuck and Buck
889731,Back to the Future
889512,Men In Black II
889745,Gladiator
889538,Robin Hood
889717,Star Wars Episode VI: Return of the Jedi
889775,"Lord of the Rings: The Fellowship of the Ring, The"
889691,Underground
889693,All About Eve
889629,"Preacher's Wife, The"
889584,Ferris Bueller's Day Off
889426,Star Wars Episode I: The Phantom Menace
889671,Gladiator
889674,Local Hero
889671,Casino
889705,Crumb
889693,Igby Goes Down
889504,Lethal Weapon 4
889680,About A Boy
889589,Bringing Up Baby
889761,Out Of Sight
889686,Mississippi Burning
889576,Awakenings
889702,While You Were Sleeping
889721,Little Women
889611,Meet Joe Black
889701,Alien
889797,Quills
889740,"Great Dictator, The"
889709,Animal House
889643,X-Men
889721,"Time Machine, The"
889674,Beverley Hills Cop
889504,Gosford Park
889784,A Christmas Story
889713,Star Wars
889533,Swingers
889795,Lagaan
889736,Porco Rosso
889575,Ghost in the Shell
889715,Adam's Rib
889774,Donnie Darko
889792,"Fugitive, The"
889584,Beauty and the Beast
889715,Die Hard With a Vengeance
889895,Mulholland Drive
889637,"Third Man, The"
889701,Dog Day Afternoon
889633,Better Off Dead
889834,Pi
889895,The Parent Trap
889839,"Deer Hunter, The"
889721,Office Space
889878,Alien
889739,Supernova
889681,Amadeus
889557,Raiders of the Lost Ark
889715,Breakfast At Tiffany's
889731,"Rocketeer, The"
889686,Earth Girls are Easy
889575,Exotica
889788,Clueless
889538,Star Wars Episode V: Empire Strikes Back
889839,"Bridges of Madison County, The"
889713,"Lord of the Rings: The Fellowship of the Ring, The"
889701,"Blair Witch Project, The"
889284,"Godfather, Part II, The"
889664,Terminator 2: Judgement Day
889690,Being John Malkovich
889715,A Room With A View
889797,Joe Verses the Volcano
889589,"African Queen, The"
889407,Lone Star
889792,Emma
889611,Yellow Submarine
889589,Enemy of the State
889589,Ghost in the Shell
889544,Clerks
889611,Moonstruck
889686,In & Out
889589,All About Eve
889276,"Green Mile, The"
889614,Overboard
889589,Fish Called Wanda
889478,"Godfather, The"
889504,"Boot, Das"
889575,Dave
889512,Dirty Dozen
889512,Three Days of the Condor
889585,Sudden Impact
889376,Lethal Weapon
889589,Drop Dead Gorgeous
889494,Gladiator
889834,Seven
889509,Vertigo
889757,Vegas Vacation
889702,Bring It On
889622,"Lord of the Rings: The Fellowship of the Ring, The"
889643,"Young Poisoner's Handbook, The"
889690,Fargo
889674,2001: a Space Odyssey
889589,"Lord of the Rings: The Fellowship of the Ring, The"
889738,Once Upon a Time in America
889742,Forrest Gump
889731,Time After Time
889715,Ben-Hur
889742,Reservoir Dogs
889701,Better Than Chocolate
889690,Grand Canyon
889657,When Harry Met Sally 1989
889611,Spawn
889589,Groundhog Day
889575,"Evil Dead, The"
889585,"Green Mile, The"
889701,"Duellists, The"
889686,Casino Royale
889742,"Nightmare Before Christmas, The"
889611,Three Amigos
889509,Men in Black
889731,Aliens
889690,"Lord of the Rings: The Fellowship of the Ring, The"
889585,Goodfellas
889768,Men in Black
889407,Magnolia
889721,Being John Malkovich
889575,Real Genius
889643,Pink Floyd:The Wall
889702,American Beauty
889715,"Client, The"
889589,Airplane
889452,Field of Dreams
889739,Die Hard
889390,Chariots of Fire
889394,Absolute Power
889597,Philadelphia
889762,Casablanca
889715,Casablanca
889664,Sweet November
889637,Wings of Desire
889715,Cool Hand Luke
889589,Diva
889533,My Big Fat Greek Wedding
889686,Airplane
889589,Babette's Feat
889715,Chinatown
889566,One Flew over the Cuckoo's Nest
889715,"Bridges of Madison County, The"
889579,"Lord of the Rings: The Fellowship of the Ring, The"
889557,A Man for all Seasons
889566,Gladiator
889709,Full Metal Jacket
889761,Amelie
889664,Star Wars Episode I: The Phantom Menace
889504,Goodfellas
889394,Star Trek: The Wrath of Khan
889538,Star Wars
889390,Groundhog Day
889468,West Side Story
889588,12 Monkeys
889332,Making Mr. Right
889441,The Meaning of Life
889318,Sense and Sensibility
889504,"Hustler, The"
889779,"Professional, The"
889878,"Priscilla, Queen of the Desert"
889831,Saving Grace
889794,"Shawshank Redemption, The"
889762,"Godfather, The"
889674,Dog Day Afternoon
889637,"Taxing Woman, A"
889715,Annie Hall
889611,Sparticus
889753,"Godfather, The"
889586,Crossroads
889681,A Room With A View
889504,La Femme Nikita
889795,Airplane
889839,Titanic
889701,Blue Velvet
889544,Black Hawk Down
889791,"Bodyguard, The"
889701,Blues Brothers
889872,"Lord of the Rings: The Two Towers, The"
889661,As Good As It Gets
889740,Enter the Dragon
889663,Gattaca
889701,"Clockwork Orange, A"
889671,12 Angry Men
889690,City of Angels
889721,What Women Want
889704,"Shawshank Redemption, The"
889705,American Graffiti
889664,Star Wars Episode V: Empire Strikes Back
889895,Ocean's Eleven
889686,Mrs. Doubtfire
889423,Best in Show
889407,Fight Club
889511,"Fifth Element, The"
889287,Akira
889701,Breakfast Club
889426,Star Wars
889783,"Lord of the Rings: The Fellowship of the Ring, The"
889538,In & Out
889589,Gladiator
889690,When Harry Met Sally
889563,Harry Potter and the Sorcerer's Stone
889693,Arsenic and Old Lace
889480,Young Frankenstein
889380,"Dude, Where's My Car"
889332,Romy and Michelle's High School Reunion
889423,American Beauty
889629,Mulan
889544,Memento
889399,"Lord of the Rings: The Fellowship of the Ring, The"
889426,Indiana Jones and the Last Crusade
889701,Crash
889426,Empire Records
889431,L.A. Confidential
889426,Alien
889480,E.T. the Extra-Terrestrial
889589,Harold and Maude
889318,Star Wars Episode VI: Return of the Jedi
889597,"Godfather, The"
889628,Army of Darkness
889611,A Few Good Men
889575,Pretty In Pink
889186,"Godfather, The"
889480,Breakfast At Tiffany's
889504,Fist Full of Dollars
889275,Lost Highway
889690,Dangerous Liasons
889775,Dr. Strangelove
889611,"Adventures of Robin Hood, The"
889511,Annie Hall
889693,Funny Bones
889667,Scooby-Doo
889642,"Lord of the Rings: The Fellowship of the Ring, The"
889702,Chocolat
889713,Shrek
889589,Dogma
889965,The Grandfather
889797,Fight Club
889783,"Lord of the Rings: The Two Towers, The"
889629,"Little Mermaid, The"
889611,Jeremiah Johnson
889504,Indiana Jones and the Last Crusade
889709,The Gods Must be Crazy!
889637,"African Queen, The"
889711,This is Spinal Tap
889611,"Natural, The"
889589,"Full Monty, The"
889711,Das Boot
889721,"Sixth Sense, The"
889709,"Lord of the Rings: The Fellowship of the Ring, The"
889394,A Christmas Story
889611,Get Shorty
889570,"Sixth Sense, The"
889586,"Usual Suspects, The"
889426,Ben-Hur
889611,Affair to Remember
889566,Gladiator
889480,Pretty Woman
889629,Schindler's List
889701,Dead Ringers
889643,Fargo
889690,"Age of Innocence, The"
889701,Endless Summer
889557,Casablanca
889589,"Lord of the Rings: The Fellowship of the Ring, The"
889643,"Sixth Sense, The"
889671,This is Spinal Tap
889480,"Hustler, The"
889319,My Fair Lady
889386,"Matrix, The"
889589,A bridge Too Far
889291,Star Trek: The Wrath of Khan
889538,"Talented Mr. Ripley, The"
889611,Along Came a Spider
889219,Chasing Amy
889480,"Age of Innocence, The"
889332,Earth Girls are Easy
889390,Life of Brian
889465,Harry Potter and the Sorcerer's Stone
889628,Waiting for Guffman
889423,Big Trouble in Little China
889480,Babette's Feat
889575,Signs
889589,Bull Durham
889480,North By Northwest
889306,Forrest Gump
889633,Tommy boy
889426,Monsters Inc.
889504,Ghostbusters
889589,Bullets Over Broadway
889611,"Shining, The"
889589,Good Will Hunting
889589,"Caine Mutiny, The"
889468,A Boy and His Dog
889426,Spider-Man
889426,Gladiator
889575,Groundhog Day
889693,Six Degrees of Separation
889753,Star Trek: First Contact
889816,1941
889797,Being John Malkovich
889717,Star Wars
889715,"Wizard of Oz, The"
889690,"Sixth Sense, The"
889435,Star Wars
889690,Four Weddings and a Funeral
889575,Gladiator
889740,Evolution
889797,"Rocky Horror Picture Show, The"
889426,Men in Black
889732,"Shawshank Redemption, The"
889713,Gun Shy
889894,A.I.: Artificial Intelligence
889628,American History X
889738,"Abyss, The"
889512,The Medicine Man
889681,Star Wars
889721,Memento
889690,Notting Hill
889480,Babe
889740,Star Wars
889576,All the President's Men
889715,Chocolat
889637,The Big Lebowski
889611,Goodfellas
889715,"Bridge on the River Kwai, The"
889715,"Bodyguard, The"
889566,Grease
889749,Brazil
889426,Terminator 2: Judgement Day
889579,"Whole Nine Yards, The"
889690,Pay it Forward
889761,"Man Who Would be King, The"
889740,Jumanji
889701,Dark City
889426,As Good As It Gets
889504,Jaws
889738,X-Men
889643,Mallrats
889730,Fletch
889589,"Brothers McMullen, The"
889657,Titus 2000
889701,"Dinner Game, The"
889701,"Caine Mutiny, The"
889611,Jackie Brown
889713,Brazil
889575,American Pie
889795,Mission: Impossible
889480,Man Who Shot Liberty Valence
889334,Mr. Nice Guy
889589,"Green Mile, The"
889431,Taxi Driver
889441,Singles
889701,Being John Malkovich
889494,As Good As It Gets
889385,"Mummy, The"
889441,"Hudsucker Proxy, The"
889441,Better Off Dead
889795,"Matrix, The"
889503,"Lord of the Rings: The Fellowship of the Ring, The"
889499,"Outlaw Josie Wales, The"
889480,Shakespeare in Love
889538,The Usual Suspects
889578,Star Wars Episode VI: Return of the Jedi
889701,Deconstructing Harry
889670,Four Weddings and a Funeral
889801,Labyrinth
889721,"Astronaut's Wife, The"
889578,Star Wars Episode I: The Phantom Menace
889409,Life is Beautiful
889731,Empire of the Sun
889657,Gladiator  2000
889589,"Godfather Part III, The"
889544,A Few Good Men
889701,"Big Lebowski, The"
889643,Adventures of Buckaroo Banzai Across The 8th Dimension
889690,What Dreams May Come
889390,Some Like It Hot
889633,A Few Good Men
889674,Fast Times at Ridgemont High
889740,Indiana Jones and the Raiders of the Lost Ark
889851,"Bridges of Madison County, The"
889709,Dead Poets Society
889701,Don Juan DeMarco
889715,"Lord of the Rings: The Fellowship of the Ring, The"
889670,Bridget Jones's Diary
889538,Monsters Inc.
889589,"Big Sleep, The"
889664,"Rules of Attraction, The"
889701,A Boy and His Dog
889681,All the President's Men
889611,"Lord of the Rings: The Fellowship of the Ring, The"
889690,Good Will Hunting
889390,Casablanca
889691,La Femme Nikita
889731,Vertigo
889557,Inherit the Wind
889275,Moulin Rouge
889797,Merical Mile
889426,Dr. Strangelove
889611,Blazing Saddles
889603,X-Men
889566,Punch-Drunk Love
889426,Aliens
889674,Blow Dry
889504,EDtv
889306,Gladiator
889713,"Lord of the Rings: The Fellowship of the Ring, The"
889637,Stalag 17
889589,Ghost Dog: The Way of the Samurai
889435,Star Wars Episode VI: Return of the Jedi
889715,Being There
889390,"Manchurian Candidate, The"
889287,American Beauty
889332,Wargames
889484,Three Weddings and a Funeral
889611,Absolute Power
889285,Toy Story
889643,Young Frankenstein
889390,Singin' In The Rain
889620,So I Married an Axe Murderer
889219,"Crouching Tiger, Hidden Dragon"
889589,BASEketball
889667,Tomb Raider
889390,Toy Story
889629,Prince of Egypt
889292,"Right Stuff, The"
889452,You've Got Mail
889424,Adventures of Buckaroo Banzai Across The 8th Dimension
889709,High Fidelity
889690,A Christmas Story
889589,Galaxy Quest
889494,Austin Powers: International Man of Mystery
889686,Overboard
889686,Vegas Vacation
889679,Star Wars Episode VI: Return of the Jedi
889713,Jacob's Ladder
889675,Waiting for Guffman
889761,"Fisher King, The"
889755,Animal House
889611,Tremors
889690,Pleasantville
889589,Casablanca
889674,MASH
889613,Back to the Future
889761,Unforgiven
889715,"Crouching Tiger, Hidden Dragon"
889701,"Andromeda Strain, The"
889589,Double Indemnity
889611,Interview with the Vampire
889589,Apocalypse Now
889394,Anna and the King
889690,Story of Us
889575,"Matrix, The"
889390,"Magnificent Seven, The"
889385,A.I.: Artificial Intelligence
889709,Office Space
889538,12 Monkeys
889519,"Streetcar Named Desire, A"
889611,Bram Stoker's Dracula
889426,Outland
889643,Memento
889276,Wag the Dog
889390,"Treasure of the Sierra Madre, The"
889597,"Perfect Murder, A"
889589,Bandits
889557,Babette's Feat
889276,Everest
889791,Dinosaur
889589,Big
889390,Indiana Jones and the Last Crusade
889611,Raiders of the Lost Ark
889287,Fargo
889563,Ronin
889579,Father of the Bride
889504,Ace Ventura: When Nature Calls
889276,Harry Potter and the Sorcerer's Stone
889219,Crimson Tide
889165,Freaks
889715,Bridget Jones's Diary
889589,Hamlet
889173,"The Good, The Bad, and the Ugly"
889511,Fargo
889423,Big Chill
889287,Apocalypse Now
889715,"Adventures of Robin Hood, The"
889282,"Man Who Would be King, The"
889504,Erin Brockovich
889614,One Flew over the Cuckoo's Nest
889585,City Slickers
889379,"Matrix, The"
889280,"Abyss, The"
889452,E.T. the Extra-Terrestrial
889575,"Professional, The"
889328,Air Force One
889426,"Lord of the Rings: The Fellowship of the Ring, The"
889566,Rudy
889611,Amadeus
889483,Beauty and the Beast
889584,Blues Brothers
889468,Men in Black
889480,Being John Malkovich
889575,A Few Good Men
889702,"Lord of the Rings: The Fellowship of the Ring, The"
889753,Star Trek: Insurrection
889797,Mallrats
889664,"Terminator, The"
889504,"Hunt for Red October, The"
889578,Highlander
889393,Air Force One
889643,Enemy Mine
889701,"Deer Hunter, The"
889679,That Thing You Do!
889779,"Dark Crystal, The"
889711,Indiana Jones and the Raiders of the Lost Ark
889585,"Lord of the Rings: The Fellowship of the Ring, The"
889578,Star Wars Episode V: Empire Strikes Back
889732,Wall Street
889589,Allegro Non Troppo
889637,Rocky
889611,Breakfast At Tiffany's
889611,Arsenic and Old Lace
889671,Brazil
889519,It's a Wonderful Life
889792,Notting Hill
889693,Croupier
889687,Madeline
889538,"Lord of the Rings: The Fellowship of the Ring, The"
889788,Carlito's Way
889480,Chariots of Fire
889504,K-PAX
889713,"Bug's Life, A"
889701,After Hours
889742,Aliens
889702,K-PAX
889715,Billy Madison
889715,Crocodile Dundee
889512,The Philadelphia Story
889579,"Godfather Part III, The"
889575,Evil Dead 2: Dead by Dawn
889713,Notting Hill
889299,Indiana Jones and the Raiders of the Lost Ark
889628,Hedwig and the Angry Inch
889533,Grosse Pointe Blank
889566,Little Shop Of Horrors
889504,Lethal Weapon II
889277,Ran
889280,Rush Hour
889481,Shakespeare in Love
889452,"American President, The"
889480,Big
889504,Dirty Dozen
889579,"Godfather, The"
889715,Chinatown
889399,Waking Ned Devine
889345,"Man Who Would be King, The"
889494,Austin Powers In Goldmember
889614,"Knight's Tale, A"
889499,Six String Samurai
889494,Brazil
889280,"Beautiful Mind, A"
889361,2001: A Space Odysee
889332,Dave
889585,"Exorcist, The"
889504,"Godfather Part III, The"
889280,While You Were Sleeping
889390,Local Hero
889165,Robocop
889701,Die Hard
889715,Broken Arrow
889426,Starship Troopers
889456,Dogma
889643,"Gods Must Be Crazy, The"
889686,Meet the Parents
889715,"Color of Money, The"
889622,Indiana Jones and the Last Crusade
889777,Army of Darkness
889709,Mystery Science Theatre 3000
889575,Rush Hour
889701,Cool Hand Luke
889517,Traffic
889585,Toy Story
889512,Dirty Dancing
889704,"Matrix, The"
889761,Silverado
889390,Henry V
889770,"Matrix, The"
889681,"Andromeda Strain, The"
889690,Chocolat
889715,"Count of Monte Cristo, The"
889578,Star Wars Episode II: Attack of the Clones
889791,"Lord of the Rings: The Fellowship of the Ring, The"
889713,Bridget Jones's Diary
889657,Monsters Inc. 2001
889701,Cat on a Hot Tin Roof
889675,Rushmore
889643,"Lord of the Rings: The Fellowship of the Ring, The"
889611,"French Connection, The"
889575,Chasing Amy
889713,Annie Hall
889795,American Pie 2
889589,"Emerald Forest, The"
889390,Fish Called Wanda
889544,"Usual Suspects, The"
889709,Breakfast Club
889426,Titan A.E.
889705,Babette's Feat
889622,George of the Jungle
889399,Sleepless in Seattle
889509,Ghostbusters
889481,"Good, the Bad, and the Ugly, the"
889481,"Big Lebowski, The"
889332,Bringing Up Baby
889312,Jackie Brown
889620,"Clockwork Orange, A"
889556,MASH
889471,Sleepless in Seattle
889589,Fail-Safe
889456,Blue Velvet
889409,English Patient
889390,Roman Holiday
889589,Glengarry Glen Ross
889589,"Great Escape, The"
889480,"Godfather, Part II, The"
889555,Down by Law
889280,Broken Arrow
889409,Dangerous Liasons
889471,"Lord of the Rings: The Fellowship of the Ring, The"
889504,"Crouching Tiger, Hidden Dragon"
889480,"Sex, Lies, and Videotape"
889715,Batman & Robin
889173,"Lord of the Rings: The Fellowship of the Ring, The"
889287,Mulholland Drive
889679,Star Wars Episode V: Empire Strikes Back
889390,Much Ado About Nothing
889390,"Empire Strikes Back, The"
889586,Memento
889423,"Bone Collector, The"
889227,Star Trek: First Contact
889575,Metropolis
889483,"Little Mermaid, The"
889721,Freeway
889793,Seven
889693,Strictly Ballroom
889705,Amelie
889637,12 Angry Men
889739,Cat People
889886,We Were Soldiers
889512,Men in Black
889686,Naked Gun
889713,"Blair Witch Project, The"
889538,Beauty and the Beast
889686,Indiana Jones and the Raiders of the Lost Ark
889504,Jerry Maguire
889667,Hannibal
889679,Armageddon
889693,Best in Show
889494,Austin Powers: The Spy Who Shagged Me
889664,Star Trek: Insurrection
889791,K-PAX
889690,"Terminator, The"
889770,"Lord of the Rings: The Fellowship of the Ring, The"
889739,Young Sherlock Holmes
889509,"Sixth Sense, The"
889597,Sabrina
889769,"Matrix, The"
889613,"Lion King, The"
889509,"Graduate, The"
889715,"Lord of the Rings: The Fellowship of the Ring, The"
889579,A Few Good Men
889701,Cecil B. Demented
889390,"Big Lebowski, The"
889443,"Lord of the Rings: The Fellowship of the Ring, The"
889441,Fish Called Wanda
889589,Antz
889512,A Christmas Story
889275,Book of Shadows: Blair Witch 2
889611,Big Trouble in Little China
889456,"Matrix, The"
889483,Breakfast Club
889215,War Of The Worlds
889566,Hoosiers
889504,Big Trouble in Little China
889715,Cast Away
889280,First Blood
889586,Cinema Paradiso: The New Version
889404,Fargo
889456,American History X
889426,Halloween
889544,Monsters Inc.
889575,"Sixth Sense, The"
889480,All the President's Men
889188,"Lord of the Rings: The Fellowship of the Ring, The"
889611,Cool Hand Luke
889423,Bull Durham
889511,Young Frankenstein
889611,Invasion of the Body Snatchers
889277,Touch of Evil
889675,Austin Powers In Goldmember
889589,Doctor Zhivago
889611,Big
889332,Indiana Jones and the Raiders of the Lost Ark
889441,"Green Mile, The"
889191,Terminator 2: Judgement Day
889317,Excalibur
889557,Lawrence of Arabia
889589,Die Hard
889456,A Boy and His Dog
889504,Hannibal
889456,Fantasia
889538,"American President, The"
889611,What's Eating Gilbert Grape
889715,When Harry Met Sally
889784,"Lord of the Rings: The Fellowship of the Ring, The"
889742,Clerks
889773,"Sound of Music, The"
889504,Licence To Kill
889690,As Good As It Gets
889426,American Pie
889713,Vanilla Sky
889317,"Lord of the Rings: The Two Towers, The"
889538,Somewhere In Time
889637,Casablanca
889666,Harry Potter and the Sorcerer's Stone
889777,Mallrats
889792,An Ideal Husband
889715,"Bone Collector, The"
889452,Serendipity
889431,"Truly, Madly, Deeply"
889494,Star Wars
889589,A Few Good Men
889426,"Abyss, The"
889674,Dr. Strangelove
889690,It's a Wonderful Life
889480,Punch-Drunk Love
889586,"Cutting Edge, The"
889585,Dead Poets Society
889611,"Godfather, The"
889779,American Beauty
889614,Sabrina
889504,Charlie's Angels
889589,Erin Brockovich
889423,All About Eve
889504,Legally Blonde
889611,Army of Darkness
889435,"Matrix, The"
889504,Indiana Jones and the Raiders of the Lost Ark
889701,Das Boot
889622,"Lord of the Rings: The Fellowship of the Ring, The"
889426,American Pie 2
889426,"Professional, The"
889480,Ben-Hur
889297,Shakespeare in Love
889468,All of Me
889394,Casablanca
889480,Funny Girl
889611,Longest Day The
889275,Natural Born Killers
889319,Awakenings
889332,"Big Easy, The"
889611,"Graduate, The"
889586,"Matrix, The"
889480,Pride and Prejudice
889701,Cannery Row
889509,Phenomenon
889407,Fargo
889504,Excalibur
889715,Austin Powers: International Man of Mystery
889589,"Hard Day's Night, A"
889165,"American Werewolf in London, An"
889456,Emma
889345,Casablanca
889282,Heist
889275,Fish Called Wanda
889426,Star Wars Episode V: Empire Strikes Back
889504,"Draughtsman's Contract, The"
889334,Men In Black II
889674,Forrest Gump
889575,"Lord of the Rings: The Fellowship of the Ring, The"
889566,Blues Brothers
889715,Anna and the King
889740,Back to the Future
889713,Sea of Love
889701,Event Horizon
889831,Tampopo
889738,"Walk to Remember, A"
889579,American Pie
889589,Fantasia 2000
889597,Indiana Jones and the Last Crusade
889770,"Lord of the Rings: The Two Towers, The"
889661,Fargo
889681,A Few Good Men
889642,City of Angels
889674,Bull Durham
889611,Mad Max
889740,Operation Condor
889701,Coma
889538,Raiders of the Lost Ark
889423,Die Hard
889509,Grease
889423,"Affair of the Necklace, The"
889895,Heavenly Creatures
889742,The Philadelphia Story
889671,2001: a Space Odyssey
889690,"Matrix, The"
889575,Better Off Dead
889390,Best in Show
889400,Willy Wonka and the Chocolate Factory
889739,"Avengers, The"
889705,Set It Off
889468,Back to the Future
889435,Star Wars Episode V: Empire Strikes Back
889611,"Great Escape, The"
889471,"Shawshank Redemption, The"
889275,Beetlejuice
889276,Edward Scissorhands
889337,Harry Potter and the Sorcerer's Stone
889468,Carrie
889407,American Beauty
889715,"Big Squeeze, The"
889589,House of Games
889350,"Godfather Part III, The"
889165,Citizen Kane
