CustomerID,Channel
889614,CNN
882969,CNN
879454,Cartoon Network
882326,Studio Universal
883624,Studio Universal
882994,Other
883457,A&E
887325,Other
884951,CNN
887917,Other
888007,WB
882471,Cartoon Network
888020,Cartoon Network
883486,Cartoon Network
884339,Cartoon Network
882414,CNN
882500,CNN
882817,ESPN
884976,Cartoon Network
884949,Cartoon Network
882801,Other
879232,Studio Universal
882896,Studio Universal
882648,ESPN
885301,A&E
887298,ESPN
889859,CNN
889996,CNN
890100,Cartoon Network
890107,Studio Universal
890248,ESPN
889858,A&E
889903,Cartoon Network
891321,ESPN
891871,WB
888031,A&E
889693,Cartoon Network
890240,CNN
888108,Cartoon Network
889254,CNN
906941,Studio Universal
907032,CNN
889892,CNN
889897,CNN
890051,CNN
889853,CNN
889944,CNN
891586,CNN
890329,Cartoon Network
891612,CNN
888054,Studio Universal
888589,CNN
888799,CNN
891655,Studio Universal
890461,Cartoon Network
906796,A&E
888399,WB
889441,CNN
891512,WB
891800,A&E
888743,Cartoon Network
891780,Cartoon Network
890930,A&E
888139,CNN
891422,Cartoon Network
888650,Cartoon Network
890326,ESPN
890671,Cartoon Network
891335,CNN
878993,CNN
890240,A&E
891824,Other
888777,CNN
890497,Other
892005,WB
891409,Other
890657,ESPN
891829,WB
891040,Studio Universal
891481,CNN
890706,Studio Universal
890398,Other
889031,WB
891969,Other
890083,Cartoon Network
890533,ESPN
891718,Cartoon Network
891873,CNN
891871,Other
889280,WB
888814,Other
888179,CNN
891117,Other
888856,Studio Universal
888679,CNN
889098,Other
889349,CNN
879453,ESPN
889028,A&E
888091,CNN
891576,Other
882325,CNN
890769,ESPN
888125,Studio Universal
890393,CNN
889566,Other
884001,CNN
891985,WB
889569,Other
889869,Studio Universal
890213,WB
890326,WB
891326,CNN
891871,CNN
888110,Studio Universal
888148,Cartoon Network
891487,Studio Universal
888055,CNN
888149,Cartoon Network
888713,CNN
888814,A&E
890333,CNN
891457,CNN
891756,WB
888634,Studio Universal
888857,CNN
891611,Studio Universal
882484,Other
888158,ESPN
889504,Cartoon Network
890074,CNN
889611,Cartoon Network
890265,CNN
889243,CNN
890777,A&E
888140,CNN
890743,Other
890930,WB
891737,ESPN
888178,ESPN
888606,ESPN
883457,CNN
889378,CNN
889544,WB
888199,Other
882328,CNN
888297,A&E
889005,CNN
891426,Cartoon Network
891773,CNN
889361,CNN
889238,A&E
889478,CNN
883619,CNN
888655,Other
889538,Cartoon Network
889693,Other
890416,CNN
891660,Cartoon Network
888153,CNN
888358,Cartoon Network
891513,Studio Universal
891985,Other
888420,Cartoon Network
891326,Other
888713,CNN
888890,Other
888871,A&E
889411,Cartoon Network
888055,Other
882368,Cartoon Network
888799,Studio Universal
882648,Other
884913,Studio Universal
888942,CNN
888077,Studio Universal
888931,Cartoon Network
890912,WB
891024,Studio Universal
891335,CNN
891735,Cartoon Network
889637,Cartoon Network
889165,CNN
888126,Other
883079,CNN
882494,Other
890745,CNN
891652,Cartoon Network
891893,CNN
891917,Studio Universal
889139,Other
890841,ESPN
888842,Other
891369,WB
891734,Cartoon Network
889022,WB
889227,Other
889123,A&E
888080,CNN
882469,A&E
884804,Studio Universal
884870,ESPN
882760,CNN
891803,CNN
889122,WB
892008,Studio Universal
889022,Studio Universal
889332,ESPN
884887,Studio Universal
889579,CNN
882807,CNN
882994,Studio Universal
889589,CNN
889075,Studio Universal
882413,ESPN
882597,WB
884939,CNN
887894,A&E
889350,WB
889267,Cartoon Network
885024,Cartoon Network
883016,CNN
885314,CNN
888155,Cartoon Network
888762,ESPN
889686,A&E
891074,Other
891385,Cartoon Network
889119,CNN
888371,WB
888069,Other
884964,A&E
888650,CNN
888749,WB
882392,CNN
889318,Other
884339,ESPN
882337,CNN
890389,CNN
888085,Cartoon Network
882564,Studio Universal
890871,Cartoon Network
889007,Studio Universal
888813,Other
888681,ESPN
891634,ESPN
891655,ESPN
891751,ESPN
891969,CNN
882747,WB
882446,Studio Universal
888978,Other
889319,CNN
889345,CNN
887990,CNN
883446,CNN
883565,CNN
889494,CNN
883021,CNN
884867,ESPN
883507,CNN
890911,ESPN
889892,Studio Universal
889950,WB
889895,Other
889921,WB
890055,Studio Universal
890153,Studio Universal
889991,WB
890335,Cartoon Network
891430,Other
890461,Cartoon Network
891487,CNN
890461,Studio Universal
890056,Other
891425,WB
882391,Studio Universal
891376,ESPN
890398,ESPN
888119,CNN
889077,CNN
891394,Cartoon Network
891873,ESPN
891877,WB
891925,ESPN
889643,Cartoon Network
888733,Studio Universal
891469,CNN
890122,Studio Universal
890416,A&E
891374,Other
891433,Cartoon Network
888762,A&E
889332,CNN
890013,CNN
889008,Studio Universal
882497,Cartoon Network
890260,CNN
888114,CNN
888842,CNN
888956,Cartoon Network
890923,CNN
891742,Studio Universal
891829,CNN
888679,Cartoon Network
890098,CNN
890127,CNN
890093,Cartoon Network
891426,ESPN
890951,ESPN
888029,CNN
890455,Other
889687,CNN
877757,WB
891773,ESPN
889589,ESPN
882645,A&E
888875,CNN
890019,Cartoon Network
889982,WB
890200,Studio Universal
891817,A&E
891333,CNN
889379,Other
888821,ESPN
891058,A&E
890892,CNN
890903,CNN
891737,CNN
888864,ESPN
891669,ESPN
889483,Cartoon Network
888589,CNN
888287,Other
888104,CNN
882433,CNN
889589,A&E
891961,Cartoon Network
882752,Cartoon Network
889260,CNN
890057,ESPN
891640,CNN
889721,CNN
888591,Cartoon Network
891260,ESPN
888777,CNN
888890,CNN
889687,CNN
888944,CNN
883457,Other
890056,WB
890127,CNN
882497,CNN
889008,CNN
891645,CNN
888736,WB
888823,Other
889319,CNN
889463,CNN
882507,CNN
885024,Studio Universal
889008,WB
882783,Cartoon Network
883513,Cartoon Network
884217,A&E
888544,Studio Universal
889641,ESPN
888153,Cartoon Network
891886,CNN
891394,CNN
891361,CNN
888663,Cartoon Network
889452,Other
883573,CNN
884357,CNN
888493,A&E
884921,Other
888055,CNN
888108,Other
888592,Cartoon Network
888813,Cartoon Network
888928,CNN
889050,CNN
888895,CNN
891600,CNN
891612,CNN
889715,WB
888980,Other
888960,Cartoon Network
891800,CNN
891333,WB
891358,CNN
891619,ESPN
891925,CNN
889299,Cartoon Network
891877,Studio Universal
888788,Cartoon Network
888094,Studio Universal
889379,Studio Universal
888608,CNN
885072,CNN
889667,Cartoon Network
882429,WB
883546,CNN
882559,CNN
889261,Studio Universal
889186,CNN
889681,CNN
882393,CNN
891369,Studio Universal
891812,CNN
890326,CNN
890942,Other
891841,Studio Universal
882522,Studio Universal
890317,WB
891457,ESPN
891718,Studio Universal
888437,A&E
891537,Studio Universal
882452,Other
883021,Cartoon Network
889257,WB
888085,WB
885220,Cartoon Network
886984,Studio Universal
878977,CNN
883486,ESPN
888355,A&E
890719,Other
891854,CNN
888061,Cartoon Network
889090,A&E
889307,WB
884673,ESPN
883334,Studio Universal
889332,A&E
889028,CNN
882693,CNN
889165,CNN
883459,Other
879454,CNN
882351,Studio Universal
887913,WB
888211,CNN
889347,CNN
882366,CNN
890687,ESPN
888153,CNN
889332,Studio Universal
889680,Studio Universal
885017,A&E
888142,WB
882446,CNN
884987,CNN
889595,Other
888967,CNN
889310,ESPN
882483,A&E
888663,Studio Universal
889440,CNN
888154,A&E
888080,ESPN
889077,CNN
882705,CNN
877792,Studio Universal
889155,WB
882388,WB
883446,A&E
889390,Studio Universal
889413,ESPN
891637,A&E
888358,ESPN
889347,WB
888157,WB
889277,A&E
888110,CNN
888131,CNN
889051,CNN
884766,Other
882512,WB
882999,CNN
883028,A&E
882332,ESPN
882435,ESPN
888420,Studio Universal
891634,CNN
891920,Studio Universal
883047,Other
885282,Cartoon Network
888157,A&E
882816,Studio Universal
878907,CNN
886081,CNN
889309,CNN
888567,CNN
889170,Other
889690,Other
882504,WB
889345,Cartoon Network
888739,CNN
888227,CNN
882685,Other
882340,Studio Universal
883438,A&E
890306,CNN
889113,Cartoon Network
889575,CNN
889687,CNN
884851,Studio Universal
888325,CNN
889223,ESPN
890107,Cartoon Network
890124,Other
892007,CNN
889165,CNN
882357,A&E
891573,CNN
888472,CNN
888738,CNN
890393,ESPN
891903,Studio Universal
882324,CNN
888875,WB
888025,CNN
892007,Studio Universal
889062,CNN
891374,ESPN
889350,CNN
889613,Cartoon Network
890273,WB
891929,Studio Universal
888663,CNN
888161,Studio Universal
888613,WB
889601,CNN
890150,CNN
889906,Other
888067,CNN
888110,CNN
891235,Cartoon Network
892008,CNN
889637,Cartoon Network
888101,Other
892005,CNN
890334,ESPN
888928,CNN
891358,CNN
888710,Studio Universal
889334,CNN
889243,A&E
888038,Studio Universal
888842,CNN
888842,CNN
889731,CNN
879310,WB
882808,Other
891957,Studio Universal
885084,A&E
889212,ESPN
885282,WB
888549,CNN
883028,Studio Universal
891984,CNN
889589,Cartoon Network
889897,CNN
891985,Cartoon Network
888722,A&E
891665,Other
890541,A&E
890551,Other
890565,Cartoon Network
888028,Other
888140,Studio Universal
888762,WB
888101,A&E
888544,CNN
890706,WB
888808,Other
891055,A&E
889254,WB
891055,Cartoon Network
888086,CNN
888857,CNN
891564,CNN
891962,Studio Universal
888031,Studio Universal
890903,Studio Universal
889702,Studio Universal
891512,CNN
891545,Studio Universal
891600,WB
888057,A&E
890671,CNN
888917,Other
888608,Cartoon Network
888344,CNN
891703,Cartoon Network
888660,Studio Universal
888976,Cartoon Network
889680,Other
891917,CNN
889123,Studio Universal
878977,Studio Universal
879061,Cartoon Network
882340,CNN
891501,ESPN
888533,Studio Universal
890461,CNN
891924,ESPN
888342,Cartoon Network
879403,CNN
882537,CNN
891902,CNN
888679,CNN
888872,CNN
889135,CNN
889721,Cartoon Network
889155,A&E
891985,ESPN
888371,CNN
888529,ESPN
882994,Cartoon Network
888811,A&E
882731,ESPN
882377,Studio Universal
891553,Cartoon Network
891836,ESPN
888875,CNN
891660,WB
888613,CNN
891594,Cartoon Network
891696,Cartoon Network
891841,A&E
889122,CNN
879011,WB
888987,Studio Universal
884248,CNN
889430,CNN
889622,CNN
891540,CNN
891550,WB
889534,CNN
882494,Studio Universal
888149,ESPN
888991,A&E
889251,ESPN
889512,Studio Universal
882999,CNN
891962,WB
889297,CNN
889715,Studio Universal
888133,Other
889075,A&E
889630,ESPN
882699,Cartoon Network
888006,CNN
882728,CNN
882701,Other
882683,CNN
888777,Cartoon Network
890903,Other
890743,Cartoon Network
891425,Cartoon Network
888942,Cartoon Network
891886,Studio Universal
888762,Cartoon Network
889165,Cartoon Network
882593,Studio Universal
888864,CNN
885638,Other
888865,A&E
884766,CNN
884955,A&E
891966,Studio Universal
888988,CNN
882721,Other
891887,CNN
889358,WB
888079,ESPN
891946,ESPN
889630,WB
885565,Other
888083,ESPN
888650,Studio Universal
889072,CNN
882772,CNN
888621,Studio Universal
884951,A&E
889334,Studio Universal
889430,CNN
886081,Cartoon Network
888895,Cartoon Network
891803,Other
888080,Studio Universal
888302,ESPN
891961,A&E
888420,CNN
883467,Studio Universal
889468,Studio Universal
889134,ESPN
885052,ESPN
888899,Other
879264,CNN
888871,CNN
889693,CNN
882631,Cartoon Network
889337,ESPN
889167,Cartoon Network
882527,ESPN
888094,CNN
891117,CNN
889243,Cartoon Network
889637,A&E
886888,WB
887913,Studio Universal
882830,Studio Universal
885297,Other
889292,Cartoon Network
885314,Cartoon Network
888710,Other
891719,WB
888981,Other
891796,ESPN
888344,Other
882501,Cartoon Network
891966,WB
888848,CNN
889319,ESPN
889347,Studio Universal
882959,CNN
891817,CNN
889075,CNN
889167,CNN
878907,CNN
891314,Cartoon Network
888045,ESPN
891611,Cartoon Network
888153,CNN
891326,Cartoon Network
883546,CNN
884965,Studio Universal
890708,Cartoon Network
882325,CNN
888038,A&E
888976,Cartoon Network
891848,CNN
891737,ESPN
889409,A&E
882475,CNN
888014,Other
889981,ESPN
890257,Cartoon Network
891809,Studio Universal
890378,A&E
888265,CNN
888920,Cartoon Network
889642,WB
879011,Studio Universal
888060,Cartoon Network
891594,Studio Universal
888457,Cartoon Network
882683,CNN
889499,Cartoon Network
883018,CNN
888325,WB
888788,Other
889777,ESPN
890023,CNN
891564,ESPN
892008,A&E
888811,Cartoon Network
889152,CNN
890443,CNN
891024,ESPN
889150,A&E
888139,WB
889657,Cartoon Network
888842,ESPN
889578,Other
888981,Cartoon Network
888451,ESPN
888504,ESPN
888890,ESPN
890420,CNN
888777,WB
882429,A&E
883696,Other
888451,CNN
888928,CNN
888177,CNN
888931,CNN
882766,CNN
891441,A&E
889028,Studio Universal
891372,CNN
891620,CNN
891660,A&E
882678,A&E
890477,ESPN
888743,WB
889570,WB
888622,Cartoon Network
883724,Studio Universal
889197,ESPN
890329,CNN
890490,Cartoon Network
891660,Studio Universal
888123,WB
889113,CNN
890494,CNN
888703,Cartoon Network
891615,CNN
890745,Cartoon Network
888981,CNN
889074,CNN
889178,CNN
888660,CNN
889702,CNN
882963,CNN
888028,CNN
889165,Other
891088,CNN
888967,A&E
888451,Other
889642,Cartoon Network
885314,CNN
888663,WB
889576,ESPN
885084,CNN
891963,ESPN
882645,Studio Universal
888651,CNN
888946,Other
891669,CNN
888663,CNN
891640,CNN
888170,ESPN
888568,CNN
888814,CNN
888713,CNN
883597,CNN
883773,CNN
878977,Cartoon Network
882720,Studio Universal
882830,WB
890834,CNN
882585,CNN
888788,ESPN
891260,Other
888126,ESPN
890892,A&E
889508,CNN
889048,Cartoon Network
885282,CNN
882942,Other
889663,Studio Universal
881801,WB
889513,CNN
884908,Other
884997,ESPN
879017,Cartoon Network
882320,WB
890918,ESPN
888810,Cartoon Network
888773,ESPN
890323,ESPN
891235,CNN
884931,CNN
889385,CNN
885152,ESPN
885582,Studio Universal
892007,CNN
889218,Studio Universal
889478,CNN
882683,Studio Universal
889670,CNN
883388,ESPN
885237,Other
889481,Other
882715,A&E
890329,Studio Universal
889533,Studio Universal
889245,Studio Universal
882500,CNN
878919,A&E
882537,CNN
891175,A&E
891929,CNN
891902,CNN
888734,ESPN
891703,Cartoon Network
890663,Other
889254,Other
891963,CNN
889691,CNN
882573,Studio Universal
889693,ESPN
882793,Cartoon Network
891435,Studio Universal
891549,Cartoon Network
888341,Cartoon Network
888153,CNN
888055,CNN
883768,ESPN
878855,Cartoon Network
882808,WB
883790,ESPN
882700,CNN
889167,Studio Universal
888738,Cartoon Network
891620,CNN
889022,Cartoon Network
888049,ESPN
877687,CNN
888067,CNN
882494,ESPN
888788,CNN
877723,Other
889399,A&E
889557,Cartoon Network
882667,Other
888006,Other
888838,ESPN
882650,ESPN
882632,CNN
882494,CNN
889478,A&E
883418,Cartoon Network
887955,A&E
884859,Studio Universal
883476,ESPN
887969,A&E
892002,Cartoon Network
882366,Cartoon Network
882574,Studio Universal
888029,CNN
888061,CNN
889417,CNN
882957,Studio Universal
885715,CNN
885126,Cartoon Network
884303,Studio Universal
883077,Cartoon Network
887618,Cartoon Network
882969,Studio Universal
885086,ESPN
889257,Other
889380,Other
882685,CNN
879055,Studio Universal
882500,A&E
883507,CNN
883467,A&E
882911,Other
884384,WB
882429,CNN
889721,ESPN
889731,CNN
882674,ESPN
885491,Cartoon Network
882763,CNN
883631,Other
885269,ESPN
889262,CNN
883513,A&E
886081,CNN
883062,A&E
885279,Cartoon Network
888466,WB
888944,Other
889413,CNN
889511,Other
889680,CNN
882816,Other
883670,ESPN
889122,Studio Universal
889614,Cartoon Network
889628,A&E
887908,Other
885316,Other
887658,Cartoon Network
891467,Cartoon Network
888130,ESPN
888565,Other
888752,ESPN
888101,Studio Universal
882693,CNN
888713,CNN
883598,Other
888608,CNN
884881,A&E
885314,Cartoon Network
888114,WB
890115,CNN
890490,Other
888814,ESPN
888127,Other
889584,Studio Universal
891828,CNN
882532,Studio Universal
883632,CNN
888650,Cartoon Network
885017,CNN
883573,Cartoon Network
888371,Cartoon Network
882984,WB
890022,CNN
890055,CNN
890745,A&E
891385,CNN
891957,A&E
891828,A&E
891890,Cartoon Network
891971,Other
891545,A&E
891886,Other
889007,Cartoon Network
889319,CNN
890482,CNN
890719,Studio Universal
892007,CNN
888762,CNN
888940,Studio Universal
889165,Cartoon Network
888551,Other
888673,WB
884989,ESPN
888325,ESPN
888752,Other
883808,CNN
890136,Studio Universal
890200,Other
891397,CNN
891600,CNN
891669,CNN
891809,WB
889512,CNN
882392,CNN
883405,CNN
891661,ESPN
888140,CNN
890420,CNN
891910,Cartoon Network
889123,Cartoon Network
888154,Studio Universal
888796,Other
889317,WB
889499,Cartoon Network
882650,CNN
889164,Studio Universal
882410,CNN
888613,CNN
890727,ESPN
891185,Other
888218,CNN
882503,CNN
891483,Other
891857,WB
890741,ESPN
890783,CNN
891237,CNN
890745,Cartoon Network
891283,CNN
891828,Cartoon Network
891973,CNN
891929,WB
890482,Other
889064,Studio Universal
889394,A&E
888976,CNN
892005,CNN
882801,CNN
882827,CNN
884914,CNN
891645,WB
882368,CNN
888178,CNN
884248,Cartoon Network
884913,ESPN
889569,Cartoon Network
882715,CNN
888297,WB
889077,Cartoon Network
889254,CNN
882638,WB
891873,Cartoon Network
889113,CNN
891573,WB
889005,WB
888094,Other
882469,WB
885297,WB
888815,CNN
888857,WB
889100,Cartoon Network
885044,Studio Universal
882328,A&E
882518,A&E
891861,Cartoon Network
891671,Studio Universal
888600,Studio Universal
889332,CNN
888730,Studio Universal
888814,CNN
889304,Other
883459,CNN
888732,CNN
888827,Studio Universal
889040,CNN
891431,Cartoon Network
891773,CNN
891374,ESPN
888713,Cartoon Network
888743,A&E
882437,Cartoon Network
882497,CNN
888846,A&E
882532,A&E
882497,Other
882828,CNN
882631,A&E
891361,Cartoon Network
891580,CNN
891675,WB
888944,CNN
884862,Studio Universal
888732,Other
885297,A&E
886081,Cartoon Network
891063,Studio Universal
891679,CNN
889191,ESPN
890920,Cartoon Network
889040,CNN
888355,WB
888544,WB
891939,A&E
883438,Studio Universal
884357,CNN
884878,Studio Universal
888920,Studio Universal
884895,Cartoon Network
882932,Other
887898,Other
889711,Studio Universal
882531,CNN
891979,Studio Universal
891279,WB
888665,WB
882537,CNN
889386,CNN
889399,CNN
889219,Cartoon Network
889378,Other
882608,WB
888125,CNN
885220,CNN
882812,CNN
885024,A&E
885072,A&E
882336,CNN
890329,Cartoon Network
890942,WB
890706,Other
888529,Cartoon Network
889358,CNN
890743,CNN
891385,CNN
888928,Cartoon Network
883736,CNN
889386,WB
889340,Cartoon Network
888341,CNN
889319,Cartoon Network
882984,Cartoon Network
884970,Studio Universal
889095,ESPN
888723,ESPN
888961,Cartoon Network
889663,CNN
882475,Cartoon Network
889538,ESPN
889182,CNN
883122,ESPN
879478,Other
884851,WB
887347,CNN
888017,Cartoon Network
889504,Other
882989,ESPN
883405,Cartoon Network
888868,WB
885297,CNN
882395,CNN
882583,CNN
885004,Cartoon Network
882709,Other
885199,ESPN
889517,Other
882356,A&E
884804,ESPN
884997,CNN
889164,CNN
882962,Other
887325,A&E
883077,CNN
886081,Other
883554,A&E
887947,Cartoon Network
884949,ESPN
888513,ESPN
888829,WB
889456,CNN
889407,A&E
889424,Cartoon Network
889569,CNN
883467,CNN
888848,A&E
888951,ESPN
889417,CNN
891612,Cartoon Network
882627,Other
889022,A&E
889538,CNN
882715,Other
888123,Studio Universal
888325,Other
890100,A&E
889816,A&E
891769,Other
891841,CNN
888027,A&E
889306,A&E
890119,ESPN
882631,CNN
888875,Cartoon Network
889014,CNN
890930,CNN
888814,Cartoon Network
888722,Studio Universal
888449,Cartoon Network
888591,Other
883115,ESPN
888437,CNN
889174,Other
890055,WB
891737,CNN
891040,Other
891828,Studio Universal
888094,CNN
889393,ESPN
891669,Cartoon Network
891709,Other
891925,Cartoon Network
891594,CNN
888696,CNN
890846,CNN
891800,CNN
888094,Cartoon Network
891475,ESPN
888179,Cartoon Network
891800,CNN
891873,Other
889701,CNN
889597,Studio Universal
890533,CNN
888777,Cartoon Network
891971,ESPN
889256,Cartoon Network
889307,Other
890903,CNN
890551,ESPN
890999,WB
891237,Cartoon Network
888600,CNN
889730,CNN
888137,WB
889299,ESPN
882337,CNN
889270,ESPN
888504,Cartoon Network
890942,CNN
888764,CNN
888865,CNN
891433,Cartoon Network
888156,CNN
888138,ESPN
888698,Studio Universal
889379,Cartoon Network
891441,Studio Universal
891769,CNN
882504,A&E
882793,CNN
889227,ESPN
888029,WB
884001,CNN
889155,CNN
891619,Cartoon Network
891696,Other
891550,Other
888028,A&E
882356,Cartoon Network
888064,WB
888927,Other
891979,CNN
889228,Other
882551,Studio Universal
882709,CNN
885104,Other
891950,WB
891616,CNN
891971,CNN
891793,WB
891983,CNN
889426,CNN
882760,CNN
891594,CNN
883441,Other
888287,WB
889221,Cartoon Network
883571,ESPN
888218,WB
883062,CNN
883432,ESPN
884912,Other
882808,CNN
882479,CNN
882507,WB
884357,Cartoon Network
889319,Cartoon Network
882398,CNN
891512,CNN
891907,ESPN
891540,ESPN
889155,CNN
888982,ESPN
889386,Other
888863,Studio Universal
889088,CNN
890984,CNN
884248,Cartoon Network
884423,ESPN
889162,Studio Universal
882500,CNN
878842,Studio Universal
888125,CNN
882683,CNN
888148,WB
889268,WB
889671,Cartoon Network
883122,CNN
889687,CNN
882763,Studio Universal
888017,Other
891829,Studio Universal
891425,CNN
891887,CNN
891814,Studio Universal
888095,Cartoon Network
888899,CNN
891983,WB
888788,CNN
882969,CNN
884080,Other
888029,Studio Universal
888777,CNN
889275,CNN
889630,CNN
885491,CNN
882515,CNN
885104,CNN
890940,CNN
891385,CNN
889155,CNN
889219,CNN
891974,Other
888895,CNN
887962,Studio Universal
882395,CNN
882426,CNN
879926,ESPN
889637,CNN
889674,ESPN
877840,Studio Universal
884895,Studio Universal
882984,CNN
890745,WB
890443,Studio Universal
888155,CNN
890304,Other
891873,Cartoon Network
888829,CNN
891762,Studio Universal
883062,CNN
887335,CNN
889544,CNN
889379,CNN
882648,Studio Universal
882503,ESPN
891426,Studio Universal
882463,ESPN
891469,WB
888341,Cartoon Network
888827,CNN
882387,Other
884955,Cartoon Network
889238,CNN
882721,CNN
889191,ESPN
878908,CNN
882425,CNN
889358,Studio Universal
889693,CNN
889245,Other
890565,ESPN
890333,Other
891724,CNN
890455,ESPN
891615,A&E
891745,A&E
888769,CNN
882372,Studio Universal
888080,CNN
884965,Other
889038,A&E
887957,CNN
882508,Studio Universal
891957,Other
883773,ESPN
888608,CNN
889037,A&E
887618,ESPN
884954,ESPN
889717,CNN
889601,Other
882434,CNN
890461,WB
891564,CNN
891540,ESPN
891917,Cartoon Network
891796,Cartoon Network
883047,CNN
888810,A&E
889509,CNN
889381,CNN
883768,CNN
883016,CNN
888703,CNN
888980,Cartoon Network
889276,CNN
882535,Other
889566,Cartoon Network
884955,ESPN
887618,Cartoon Network
886081,ESPN
887894,CNN
888673,A&E
883527,WB
884919,Cartoon Network
891919,WB
889109,CNN
891984,Studio Universal
888997,WB
888501,CNN
882827,WB
888593,Cartoon Network
889210,CNN
891022,Other
888080,WB
890393,CNN
888769,Cartoon Network
890398,Cartoon Network
890891,Cartoon Network
888080,CNN
889236,A&E
889584,WB
883878,CNN
890083,Other
890076,Studio Universal
891697,Other
879061,Cartoon Network
888086,Other
888713,ESPN
889040,Studio Universal
891378,Cartoon Network
889113,A&E
882628,ESPN
891685,Cartoon Network
891616,CNN
891855,Other
883455,ESPN
888025,CNN
889709,Cartoon Network
890031,A&E
891818,CNN
888028,CNN
891669,ESPN
888778,Other
888157,Other
889611,A&E
888967,Studio Universal
889008,CNN
889637,CNN
882550,WB
891946,CNN
888731,WB
883556,Other
888388,CNN
888154,WB
889715,CNN
890984,ESPN
889494,Cartoon Network
888032,A&E
890490,WB
891917,WB
888341,CNN
889680,A&E
889711,CNN
889052,Studio Universal
882359,CNN
888997,Studio Universal
882343,Cartoon Network
888104,ESPN
891616,Cartoon Network
888563,Cartoon Network
891385,CNN
891018,WB
891762,Other
890514,WB
890891,Other
891604,ESPN
889589,Cartoon Network
888133,Cartoon Network
882975,ESPN
882999,A&E
889254,Studio Universal
879061,Other
890319,ESPN
891471,WB
888663,CNN
890698,ESPN
882891,CNN
882537,ESPN
888178,CNN
889197,WB
882828,CNN
887946,Studio Universal
887335,Other
888945,CNN
891138,ESPN
891586,Studio Universal
888027,Studio Universal
891594,Other
888032,Studio Universal
882388,Other
882959,CNN
891946,CNN
888831,A&E
888094,CNN
891550,CNN
890461,CNN
891185,Studio Universal
888033,WB
884924,WB
885301,WB
888157,Cartoon Network
889256,CNN
882577,CNN
882428,Studio Universal
882927,Cartoon Network
890393,CNN
888154,CNN
891890,Studio Universal
883432,Studio Universal
886888,A&E
889687,Cartoon Network
888788,A&E
883450,ESPN
889256,A&E
882709,Studio Universal
882994,WB
882994,A&E
883808,CNN
888014,Studio Universal
891673,CNN
889256,Cartoon Network
891871,CNN
889210,ESPN
891545,CNN
891576,CNN
888679,ESPN
890482,CNN
891733,Studio Universal
888621,CNN
885365,Other
882336,Cartoon Network
889267,Cartoon Network
882585,ESPN
882507,CNN
887999,ESPN
885282,Studio Universal
891063,Other
891385,Studio Universal
888917,Cartoon Network
882812,Other
888847,ESPN
887015,CNN
889050,CNN
882501,CNN
882639,Cartoon Network
878871,Cartoon Network
885149,CNN
882425,CNN
889511,Cartoon Network
882342,Cartoon Network
882609,CNN
891573,CNN
888061,A&E
891425,Studio Universal
891126,CNN
882494,WB
889504,Studio Universal
882359,Other
882368,CNN
882564,CNN
882337,ESPN
884384,CNN
889721,CNN
883467,WB
889167,Cartoon Network
882569,Cartoon Network
888297,Other
888769,CNN
891946,CNN
889350,CNN
877687,Studio Universal
877757,CNN
888652,ESPN
882569,CNN
889555,ESPN
888582,ESPN
889570,CNN
882388,Studio Universal
882760,CNN
883739,CNN
889186,CNN
889693,Studio Universal
888863,WB
889340,Other
889597,Other
888865,CNN
883444,Other
882507,A&E
877723,ESPN
882494,CNN
882608,Studio Universal
882927,WB
882410,CNN
883016,Other
882752,Cartoon Network
883724,Other
884717,CNN
889544,CNN
882573,Cartoon Network
889563,Studio Universal
882938,CNN
883956,ESPN
877723,A&E
883522,CNN
887325,CNN
882623,CNN
883527,ESPN
889693,CNN
883102,Cartoon Network
887925,Other
883463,ESPN
886169,CNN
885292,Cartoon Network
882506,WB
882683,CNN
887325,Cartoon Network
887947,CNN
885097,Cartoon Network
887957,CNN
883043,ESPN
888018,ESPN
882938,CNN
885008,CNN
889642,CNN
879232,Cartoon Network
887995,CNN
883072,Studio Universal
887347,CNN
887903,Studio Universal
889361,A&E
882507,CNN
890273,Studio Universal
890292,ESPN
889318,CNN
888437,CNN
888799,WB
892008,CNN
890092,Cartoon Network
890111,CNN
891024,A&E
889119,Cartoon Network
890783,Other
888139,A&E
891654,ESPN
891966,Cartoon Network
888673,ESPN
888031,WB
889378,CNN
890514,CNN
882398,Studio Universal
888788,Cartoon Network
889227,CNN
889267,Cartoon Network
882559,WB
889892,WB
888148,CNN
889346,WB
890834,ESPN
888808,CNN
888810,Other
877792,Other
891434,CNN
891433,CNN
888389,WB
879017,WB
891737,CNN
891909,WB
888736,Studio Universal
888998,Cartoon Network
883072,WB
891397,ESPN
891974,CNN
882325,Cartoon Network
891549,Studio Universal
888344,CNN
889126,CNN
888399,Cartoon Network
890482,CNN
889109,Studio Universal
891818,WB
891857,CNN
882481,CNN
888767,Studio Universal
889178,ESPN
889405,Cartoon Network
882507,Cartoon Network
883950,Cartoon Network
889090,Studio Universal
889098,CNN
889517,ESPN
882793,CNN
889720,CNN
891496,ESPN
890323,CNN
890333,Studio Universal
891848,CNN
890870,WB
890883,A&E
890911,Studio Universal
889307,CNN
888451,Cartoon Network
889100,CNN
879306,Studio Universal
883444,A&E
888179,CNN
882484,Cartoon Network
890984,CNN
891733,Cartoon Network
890440,CNN
890371,CNN
891385,CNN
888613,A&E
